subjek,video_id,video_title,author,comment,like_count,published_at
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@KeluargaAnamAini,Adakah birokrat yang merangkap jadi mafia?,0,2025-10-13T08:16:02Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@La_bubuu,LU KALO BIKIN TUMBHNAIL YANG BENER KOPLOK,0,2025-10-13T08:13:25Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@susilawatisisi27,Dibutuhkan pembuktian jk pjg ol kemenkeu🎉,0,2025-10-13T08:12:11Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@lumisensei,"Pak Guru Gembul. Lapor pak guru.
Sepertinya ramalan Guru Gembul soal pak purbaya akan segera dijegal memang akan segera terbukti. Media mainstream seperti Tempo malah memberitakan kebijakan tidak popular DJP padahal Pak Purbaya sedang bekerja untuk membatalkan kebijakan tersebut.",0,2025-10-13T07:59:26Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@AhmadKholed-q2o,Mantap,0,2025-10-13T07:40:39Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@susilawatisisi27,Terpenting yg diakomodir di kekuasaan masih WNI bukan bangsa asing 🎉,0,2025-10-13T06:28:39Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@SlametMajapahit,Guru gembul bikin..pusing pemikiranya...kaya pelatih sepak bola kaya pertandingan aja ..❤,0,2025-10-13T06:15:18Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@SlametMajapahit,Iyalah pak purba tolong rakyat.......jangan sekak mat....,0,2025-10-13T06:13:40Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@faqihashri3729,"Setelah dari podcast pak Mahfud, lalu kesini. Berasa dengerin dongen dari bapak.",0,2025-10-13T06:10:43Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@SidikSidik-x8t,Di episode sebelumnya guru Gembul menyatakan Prabowo sumpah tidak ngerti apa-apa,0,2025-10-13T06:07:42Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@vickyandikaputra,Konten ini apa gunanya apa malah bikin2 isu dan pengiringan opini tolol,0,2025-10-13T05:34:26Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@sotokwali3635,"omon"" teruss......BUBARKAN MBG 😎😎",0,2025-10-13T05:25:04Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@jakawiskijana7890,Analisanya bagus pak guru gembul..,0,2025-10-13T04:03:56Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@mariobright,"Disisi mana ya yg dianggap kehebatan nya menkeu yg baru, kalo yg spt ini jg itu mirip2 de pe er.tampilannya aja sengaja ditonjolkan,bicara nya msh terasa surga ditelinga.pikirkan yg benar,tiap bicara blm tentu diblkg mrk gk senyamsenyum udh buat rakyat terpesona kosong.mana hasil sahkan UU perampasan aset, kog belok ke arlojinya,bini nya.tutur katanya yg selangit dan lucunya bicarakan ttg kesalahan negeri lain yaitu cina yg mau investasi di indo,bukannya masalah utama ada didlm negri qt sendiri? Kalo qt jual pasti LN atau cina akan dtg beli.dan lucunya yg diomongkan hanya negara cinacinacina.knp bukn ttg pembelian raffale di perancis pembelian semua brg2 impor lainny ??????😮 jd aneh otakku mikir.fokus nya gak ada.malah bawa dlm pikiran negeri kayangan yg terlalu merasa tinggi di dunia.lupa kalo introspeksi nya kurg,dan bs nya salahin negara lain.",0,2025-10-13T03:46:37Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@sushan239,"Buat UU yang mengatur berapa persen maksimal untuk belanja gaji PNS Pemda, supaya ada efisiensi jumlah PNS, karena Pemda bukan dinas sosial untuk menampung pengangguran apalagi yang pemalas. 🙏",0,2025-10-13T03:37:15Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@rompangserpong9908,kelemahan indonesia adlh masarakat nya bisa di kendalikan olh uang 50 rbu yaaa too,0,2025-10-13T02:47:11Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@AnasLoyal-sw3oc,😂,0,2025-10-13T02:45:29Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@rahmanchaniago5878,We need to protect this Monster,0,2025-10-13T02:31:13Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Zegood99,"Walaupun prediksi anda ada yg kena,tp kali ini semoga gk terjadi.",0,2025-10-13T02:20:16Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@saidmuhammad4628,Yg menyodorkan opung Luhut gimana sih,0,2025-10-13T02:12:18Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@srimustikawati613,"Berarti Erick Tohir yg hrs diperiksa krn waktu Jokowi berkuasa Erick Tohir  yg menjadi mentri bumn,,,,Sri mulyani mengundukan diri sebelum dipecat krn tkt diperiksa",0,2025-10-13T01:52:34Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@WismalNodi-u6d,Lagi lagi orang pintar bikin judul membosankan,0,2025-10-13T01:39:57Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@WinarniNarni-o4q,Ya Allah  lindungilah  orang orang yg baik. Di negara kita ini jauhkan dari  orang  dholim semoga dgn ada pemimpin  yg amanah ini indonesia menjadi   terang benderang biar rakyat  tenang dan aman selamat menjalankan  tugas pak  pur,3,2025-10-13T01:32:48Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@raihantajri4939,"Belum ada tanda2 ekonomi rakyat kecil membaik.... Dapat 100.000/hari /kk tapi biaya hidup 200,000/hari/kk",0,2025-10-13T01:09:54Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Khalif-s1q,Souzon SAJA anda... Lihat saja dulu,0,2025-10-13T01:06:58Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@spalmanazil3930,"HARUSNYA 80% APBN bukan dari Pajak ttp dari Sumber daya alam Nusantara. Nggak heran rakyat nya sengsara diperas penguasa, sedangkan para penguasa berpesta pora dg dana besar dari Sumber Alam. GILA BGT KAN.... Smg byk yg sadar",18,2025-10-13T00:35:16Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@agatatristan126,Banyak mafia yg tidak suka sama menkeu yg baru... 😢😢😢😢,0,2025-10-12T23:31:24Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ImamWaluyo-q7e,Termul banyak kepanasan😂😂😂,0,2025-10-12T23:27:58Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@wandikarbet3754,semakin tinggi pohon semakin kencang tiupannya,0,2025-10-12T23:25:39Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ahmadsyahroni1917,"Saya sangat berharap ada perubahan system pajak kendaraan yg bagi saya itu gk masuk akal,. Dimana ada pajak 5 tahunan, yg nominalnya gede bgt dibandingin sama harga motor, terus pajak tahunan yg selalu sama kadang malah naik padahal harga motor uda turun,. Itu semua gk masuk akal,.",0,2025-10-12T23:24:04Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@mr.subagiyo6593,Analisa Guru Gembul emang berkelasssss.....,0,2025-10-12T23:22:10Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@didiktaufik4822,"Gimana kalo 
Mafia VS Mafia..
Mafia Migas Indonesia kuat..
Tapi bukan yang terkuat di seluruh Dunia..
Dan Prabowo tau itu...",1,2025-10-12T23:09:13Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@sunthree9575,Team pa purbaya 💪🔥,0,2025-10-12T22:45:45Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@aabrohman4093,Bukan hnya salah dan kliru... tp gedabrus ente mbul,0,2025-10-12T22:34:17Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ZM777,"Zaman Pak Prabowo sih keren cuman sayang Hargo singkong anjlok parah potongan gede Petani singkong ancur zaman sekarang ini
Impor Tapioka terus jalan
Bahkan kuota import full",0,2025-10-12T19:18:15Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ZM777,"Kemarin di awal
BEM SI pingin copot pak Purbaya pertanyaannya BEM Si itu siapa yang suruh usil saat Demo kemarin",0,2025-10-12T19:05:04Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@KorpalJono6,Ayo dukung metri keuang nkri. Ajar siapa. Mui. Bahlil ompung. P. Dpr. Orgagi. Bersatu. M. Keuanga. Nkri. Mrdeka.,0,2025-10-12T18:32:43Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@tuanmuda4870,"Pasti semua bisa menilai yg baik dan yg buruk,,,
  Jadi inti nya harus seimbang
Gajah lawan gajah",0,2025-10-12T18:25:28Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@BayuSekartaji-b5s,Menkeu Bego,0,2025-10-12T17:53:25Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@chiarakiranafazilafazila693,"Coretax itu zaman nya,...Kemenkeu nya siapa ya ?",0,2025-10-12T17:41:49Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@chiarakiranafazilafazila693,"Pak guru gembul,...bahas juga donk kepemimpinan mantan Kemenkeu Sri Mulyono",0,2025-10-12T17:35:43Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@aiolos20,"Pak guru bahas polisi lagi dong, makin lama makin meresahkan dan gk ada yg berani nanggapin. Pak guru kan berani tuh mengungkap habib palsu di indo, skarang coba yg polisi ini pak demi sejahteranya rakyat indo. https://youtube.com/shorts/S2KBSfs2O5k itu contoh videonya pak. Masih banyak sih bobroknya kan bapak pasti tau juga lah🤣",0,2025-10-12T14:30:04Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@oniesyam,4:04 kek ada suara apa gitu,0,2025-10-12T13:36:47Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Kocagkita,20:07 soal nya migas ga ada barang bukti nyaa klo di kurupp,1,2025-10-12T13:19:32Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@MasDikin-sn5bt,Najwa shihab harusnya masuk jajaran menteri,0,2025-10-12T13:10:42Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@4SAUDARALAKI,NAMUN MENGENAI MBG SAYA KURANG SETUJU,0,2025-10-12T13:08:52Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@TheDekers04,"Kalo begini Bahlil bakalan masih akan di ""pelihara""  😅",0,2025-10-12T12:25:21Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ramaksusbanjarmasin9756,Semoga itu hanya dugaan pak gembullah,0,2025-10-12T12:01:13Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@NormalHuman-mp3dd,Memang pemimpin bagus ny cowo,0,2025-10-12T11:53:55Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@DewaMujana-q7o,Preeet,0,2025-10-12T11:45:17Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@artaxsila6238,"Terimakasih Pak Guru, saya pusing menyimaknya",0,2025-10-12T11:38:35Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@johanesbasuki5996,"Nurut gue, kagak ada nyang bs diacungi jempol buat menkeu nyang baru. Wajah ndak simpatik, sukak omong gede & hsl krj blm jelas.",0,2025-10-12T11:20:03Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Hilmanpanjifirdaus,Mafia pendidikan kumaha caritana pak Gugem? Garing artos relatif mafia sanés meureun nya,0,2025-10-12T11:13:06Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@nokndary5584,Kaya dukun aja ente mbul,0,2025-10-12T10:33:29Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@rainhard8248,"Ingat,Prabowo adalah anak dari begawan ekonomi Indonesia, Sumitro Djojohadikusumo, dan saudara dari konglomerat Hasjim Djojogadikusumo, jadi tidak heran, beliau sangat paham ekonomi dutambah lagi sangat paham strategi ( militer)",0,2025-10-12T10:19:10Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@mamaya3026,"Nah, ini guru gembul juga buzzernya Kemenkeu. Mewanti2 agar kita semua bersatu bersama birokrat yg benar. Gak mudah terprovokasi. Thanks Guru 😊",0,2025-10-12T09:55:43Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@kabunandonomerto8032,"Pak Purbaha harus waspada dan hati hati...banyak yg muka manis didepan untuk menusuk dr belakang...perhatikan selalu kawan yg sebenarnya, kolega koleganya, sebab saya yakin mereka para pembenci pak purbaya, tidak akan berani frontal melawan didepan, mereka segan dan takut, jabatan menjadi taruhannya...Pak Prabowo sudah benar memberikan keleluasaan dan kekuatan penuh untuk pak pur menentukan kebijakannya. Pak prabowo punya senjata ampuh, Pak purbaya orangnya. Autopilot dg kecerdasannya. Pak pur jago sekali berbicaranya, bahkan penempatan kalimatnya 'berat' bobotnya, tidak bisa dilawan dg argumentasi, cara menghentikannya adalah dg keculasan. Mohon teman teman pak purbaya waspada jangan sampai dimanfaatkan lawan yg ingin menghancurkan pak purbaya.",0,2025-10-12T09:48:16Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@LegosBiru,sprtinya si gembul itu keliru presiden Prabowo tdk terlalu perlu dgn koalisi karna skrng yg mendukung presiden Prabowo adalah rakyat bkn partai politik,0,2025-10-12T09:39:25Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Sukardjono23,Semoga Alloh selalu melindungi dan melimpahkan kesehatan pada bp Purbaya Menkeu beserta keluarga.....Aamiin🤲,6,2025-10-12T09:20:53Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Sukardjono23,Ind emang paling banyak orang2 yang pintarnya cuma ngomong doank........ 👍,0,2025-10-12T09:15:55Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Sukardjono23,Itu kan baru predeksi manusia dan kadang yang diomongi sedikit banyak ngompor2 i........gak pentingggg.......semua  Gusti Alloh yang menentukan.....👍,0,2025-10-12T09:14:12Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@muhamadheral9180,fitnah betul,0,2025-10-12T08:05:31Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ravengray4836,saya mencintai pak purbaya.,0,2025-10-12T07:55:14Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@arifutomo8547,Asumsi???,0,2025-10-12T07:31:01Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@KaryawanBermotor,kita kawal purbaya. kita jatuhken bahlil,0,2025-10-12T07:14:18Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Denies_Alexanderjbbbh,Tambah satu lagi bu Susi Pudjiastuti,0,2025-10-12T06:58:29Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@wahyudisuherman8248,Ente gembul yg terkutuk,0,2025-10-12T06:55:02Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@satriopambudi5140,"Dan sejujurnya apa yg dilakukan menkeu sekarang ini hanya berupa kebijakan bare minimum tapi kenapa kelihatan dia terlihat karena menter sebelumnya membuat kebijakan secara defensive dan tidak seharusnya dilakukan misal seperti penaikan pajak ppn, tukin yg hanya diistimewakan ke kemenkeu saja.

Banyak dari mereka yg menjadi pemangku kebijakan itu membuat sesuatu yg engga perlu untuk membuat regulasi atau institusi nya buruk lalu datang sosok imam mahdi yg membereskan semua seolah dia membawa perubahan berarti padahal apa yg dialakukam itu ya hanya mengembalikan kebijakan semula yg bare minimum bukan membuat terobosan baru 😂.

Yg saya sayangkan dari masyarakat kita adalah pencapaian bare minimum yg dilakukan oleh pemangku kebijakan itu diapresiasi secara berlebihan bukannya meminta sesuatu yg lebih untuk mencapai kemaslahatan bersama sementara untuk mereka yg menjadi rakyat ketika mereka bekerja malah diminta kemampuan lebih yg tidak selinear dengan jobdesk kerja padahal secara urgensi lebih berat dipemerintah ketimbang kita yg bekerja disebuah bidang usaha atau korporasi hanya untuk sesuap nasi",0,2025-10-12T06:31:51Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@hmsandi99,Apakah hanya gebrakan di awal ??? 😂😂😂,1,2025-10-12T06:23:06Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@handonomari84,Pak Purbaya Nggk kenal Pak Prabowo.. Purbaya cerita dia lewat pak jokowi,0,2025-10-12T06:03:10Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Hanaaaaaa429,Coba mbul berani ngk dipertemukan dengan pak Purbaya jgn cuman OMON OMON...!!,0,2025-10-12T05:54:56Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@meidiharijanto3497,Ramalan dia aja ...kacangin ajalah...,0,2025-10-12T05:53:25Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@nurfaedah3297,Yaa Alloh berikan perlindungan dan kesehatan Bpk MENKU Indonesia untuk menyelamatkan ekonomi bangsa Indonesia supaya rakyat Indonesia hidup sejahtera dan makmur serta benar benar Merdeka,0,2025-10-12T05:44:38Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@jayusmandev6524,Kalo masuk akal dan fair begini gw baru mau nonton..,0,2025-10-12T05:42:06Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ibuaflahatulmarhah-km5pz,Ngomong itu gampang,0,2025-10-12T05:27:52Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ibuaflahatulmarhah-km5pz,Smg pemimpin punya nurani bukan seperti yang anda kira sebab jadi pemimpin itu sulit,0,2025-10-12T05:26:38Z
