subjek,final_text,label,status
Sri Mulyani Indrawati,maaf elok panggil presiden bpk nama langsung presiden simbol rakyat hidup adab timur salam nkri,positif,prediksi_model
Sri Mulyani Indrawati,srimulianisepertinya mentrikeuanngan terbaikpresiden perca jadimentrikeuanngan,negatif,prediksi_model
Sri Mulyani Indrawati,anggar nih pesta kayak,negatif,prediksi_model
Sri Mulyani Indrawati,bintang triliun utang negara sri,positif,prediksi_model
Sri Mulyani Indrawati,mulyani menteri mulyono trilyun uang negara curi,negatif,prediksi_model
Sri Mulyani Indrawati,ada giat,positif,prediksi_model
Sri Mulyani Indrawati,nikmat agenda,positif,prediksi_model
Sri Mulyani Indrawati,mantap bekal iman takwa insya alloh menteri takut korupsi takut menyalahgunakan wenang,positif,prediksi_model
Sri Mulyani Indrawati,bahagia banget nih,negatif,prediksi_model
Sri Mulyani Indrawati,dengar narasi sungguh teduh moga amanah aamiin,positif,prediksi_model
Sri Mulyani Indrawati,militer,netral,prediksi_model
Sri Mulyani Indrawati,langgeng koruptor,negatif,prediksi_model
Sri Mulyani Indrawati,nyindir orang melati juang dekat,negatif,prediksi_model
Sri Mulyani Indrawati,sri mulyani jozzz,positif,prediksi_model
Sri Mulyani Indrawati,imam mahdi yohanes anis baswedan sunggokong pang nayan tiongkok panas jongos kadrun yaman lihat gagah menteri prabowo semangat,positif,prediksi_model
Sri Mulyani Indrawati,hebat prabowo subianto djojohadikusumo presiden didik menteri disiplin militer semangat penuh energi jalan tugas negara ,positif,prediksi_model
Sri Mulyani Indrawati,raja bijak sama,positif,prediksi_model
Sri Mulyani Indrawati,menteri hebatibu sri mulyani,positif,prediksi_model
Sri Mulyani Indrawati,keren nada bicara canda keluarga,negatif,prediksi_model
Sri Mulyani Indrawati,mulyani adik mulyono tukang utang negeri bikin bangkrut indonesia,negatif,prediksi_model
Sri Mulyani Indrawati,jokowi menteri tampil ikut gaya presiden menteri jokowi pakai hitam putih sederhana model jokowi menteri menteri tampil ala militer midel prabowo jaman presiden sby tren fashion momen presiden,positif,prediksi_model
Sri Mulyani Indrawati,harap praboeo,positif,prediksi_model
Sri Mulyani Indrawati,pakai loreng full militer kabinet merah putih lupa tuju brantas korupsi bidang ,positif,prediksi_model
Sri Mulyani Indrawati,seragam presiden seragam jendral beda mulyono sok beda,negatif,prediksi_model
Sri Mulyani Indrawati,tunggu coment ratu nebeng from yaman kait biaya giat menteri,positif,prediksi_model
Sri Mulyani Indrawati,mantab srimuliani,negatif,prediksi_model
Sri Mulyani Indrawati,stop canda skrg presiden nkri konsen kesini,positif,prediksi_model
Sri Mulyani Indrawati,pilpres tdk dukung prabowo bhkan prnah nyindir pilih presiden suka marahkala prabowo cap suka marahsm kubu nyungsep stlah ajak gabung kabinet prabowo jdi tpi bagussj drpd ditaro luar suka ngelunjak nendangin dri blakang,negatif,prediksi_model
Sri Mulyani Indrawati,laxamana srimulyani bintang sokses sri,positif,prediksi_model
Sri Mulyani Indrawati,prabowo kemarin sri mulyani ngomong presiden suka marah angkat menteri,positif,prediksi_model
Sri Mulyani Indrawati,sikap keluarga jadi menteri tanggung tugas moga amanah aaamiiiiin,positif,prediksi_model
Sri Mulyani Indrawati,kerja oii udahh laper rakyat,negatif,prediksi_model
Sri Mulyani Indrawati,mantaaaap,negatif,prediksi_model
Sri Mulyani Indrawati,harga seragam makan siang gratis rakyat makan,negatif,prediksi_model
Sri Mulyani Indrawati,nenek centil,negatif,prediksi_model
Sri Mulyani Indrawati,bintang tujuh ,positif,prediksi_model
Sri Mulyani Indrawati,tuju presiden sri mulyani abdi negara,positif,prediksi_model
Sri Mulyani Indrawati,moga negara detik pimpin jalan warga indonesia tanggung negara kelola dng mesti,positif,prediksi_model
Sri Mulyani Indrawati,hebat ,positif,prediksi_model
Sri Mulyani Indrawati,tuju kasih sri mulyani bintan gerak indonesia mahu,positif,prediksi_model
Sri Mulyani Indrawati,layak srikandi bintang,positif,prediksi_model
Sri Mulyani Indrawati,bintang gaji asnpolritni pensiun gaji persen,negatif,prediksi_model
Sri Mulyani Indrawati,hukum jrs tegak tanpapandang bulu hakekat tegak daulat rakyat sejahtera adil bangsa negara,positif,prediksi_model
Sri Mulyani Indrawati,wapresnya tdk nampak acara bekal,negatif,prediksi_model
Sri Mulyani Indrawati,kerja kerja kerjajangan canda,positif,prediksi_model
Sri Mulyani Indrawati,wahhhntar diksh mesti bpk prbwootng srikandi amnh smp akhirr,positif,prediksi_model
Sri Mulyani Indrawati,mantap pnh canda menteri presiden prabowo gibran penuh gurau,positif,prediksi_model
Sri Mulyani Indrawati,beda pimpin jendral tempur wibawa nyawa bawa negara stop citra buzzeran ngapain cuman rusak bangsa negara mantap presiden,positif,prediksi_model
Sri Mulyani Indrawati,allah gustiiii prabowo presiden rahasia illahi,positif,prediksi_model
Sri Mulyani Indrawati,sihh yess,negatif,prediksi_model
Sri Mulyani Indrawati,jendral langsung sri,positif,prediksi_model
Sri Mulyani Indrawati,sekolah buk,negatif,prediksi_model
Sri Mulyani Indrawati,kasi,negatif,prediksi_model
Sri Mulyani Indrawati,            ,negatif,prediksi_model
Sri Mulyani Indrawati,bintang toedjoe bukobat puyeng mikir utang mikir duit orang banyakkrn bom udah besar anggar ituini itu,negatif,prediksi_model
Sri Mulyani Indrawati,dekade blm sainganya mentrididiklah biar ganti handal,negatif,prediksi_model
Sri Mulyani Indrawati,presiden presiden pilih srimulyani masuk dlm kabinet menteri uang,positif,prediksi_model
Sri Mulyani Indrawati,basuki spt sri orang partai capai orang jabat,negatif,prediksi_model
Sri Mulyani Indrawati,sri mulyani menteri tarik pajak pas,positif,prediksi_model
Sri Mulyani Indrawati,tim merah putih prabowogibran the best,positif,prediksi_model
Sri Mulyani Indrawati,president bunglon pandai tempat dmn prabowo the best,positif,prediksi_model
Sri Mulyani Indrawati,aamiinberkah berkah slalu syang bela nkri,positif,prediksi_model
Sri Mulyani Indrawati,bravo tni,negatif,prediksi_model
Sri Mulyani Indrawati,bagus duh sreg bbrp dikit moga drill poles prabowoatau buang,positif,prediksi_model
Sri Mulyani Indrawati,utang trilyun,negatif,prediksi_model
Sri Mulyani Indrawati,lucuuuu banget lanjudken,positif,prediksi_model
Sri Mulyani Indrawati,mantab sri kandi nkri moga sehat,positif,prediksi_model
Sri Mulyani Indrawati,bintang sri mulyani periode sby periode jokowi plus periode prabowo,positif,prediksi_model
Sri Mulyani Indrawati,hati berpakain doreng tni hati masyarakat anti korupsi semogaterinpirasi,negatif,prediksi_model
Sri Mulyani Indrawati,masyarakat bahw jokwi persiden baik indonesia,positif,prediksi_model
Sri Mulyani Indrawati,persiden ind hak prabowo persiden militer pidato mesti isu tahan perang pranowo persiden negara indonesia jatuh teruk,netral,prediksi_model
Sri Mulyani Indrawati,cepat ambil tindak keluh rakyat negara inibuktikan pimpin amanah rakyat,positif,prediksi_model
Sri Mulyani Indrawati,sales girl imf,negatif,prediksi_model
Sri Mulyani Indrawati,sekalisemua menteri jadi meliterkasik bintang negara ngeriklo menteri indonesia mliter oknum kacang berani rapat,positif,prediksi_model
Sri Mulyani Indrawati,khayal lemah rakyat indonesia mudah maaf mudah lupa tahu ilmu jokowi beda prabowo kyai kumpul kyai garong garong salam waras,positif,prediksi_model
Sri Mulyani Indrawati,keren cantik sri pakai militer,netral,prediksi_model
Sri Mulyani Indrawati,cosplay doang ,negatif,prediksi_model
Sri Mulyani Indrawati,menkeu sri mulyani era sby jkw  mekeu bintang boss ,positif,prediksi_model
Sri Mulyani Indrawati,moga perintah kabinet bawa bangsa indonesia arah lbh baik,positif,prediksi_model
Sri Mulyani Indrawati,sama indah,positif,prediksi_model
Sri Mulyani Indrawati,mntaapsemua sehat,positif,prediksi_model
Sri Mulyani Indrawati,sri mulyani antek amerikw,positif,prediksi_model
Sri Mulyani Indrawati,knapa retno tdak masuk kabinet prabowo,positif,prediksi_model
Sri Mulyani Indrawati,wkkkk kasih bintang,positif,prediksi_model
Sri Mulyani Indrawati,bintang cocok alas presiden damping buk sri menteri keuwangan,positif,prediksi_model
Sri Mulyani Indrawati,bagus bintang bintang,positif,prediksi_model
Sri Mulyani Indrawati,mbok udah media gede kalo nyebut kasih presiden,negatif,prediksi_model
Sri Mulyani Indrawati,jomoei mrmbrrikan bintang,positif,prediksi_model
Sri Mulyani Indrawati,stn,negatif,prediksi_model
Sri Mulyani Indrawati,gara jendral tituler deddy coldiesel bintang pundak hehe,positif,prediksi_model
Sri Mulyani Indrawati,sri mulyani lucu indonesia bangkrut sri mulyani lucu indonesia hutang ribu trilyun sri mulyani lucu,positif,prediksi_model
Sri Mulyani Indrawati,spil foto haikal bahlil min,negatif,prediksi_model
Sri Mulyani Indrawati,politik politik ibatar angin sri muliani dibilg tkg ngutang skrg puji jdnya sadar politik gmn jaya indonesia bawah kpeminoinan prabowo,positif,prediksi_model
Sri Mulyani Indrawati,mantap keren,positif,prediksi_model
Sri Mulyani Indrawati,loh babe haekal,negatif,prediksi_model
Sri Mulyani Indrawati,dukung ,positif,prediksi_model
Sri Mulyani Indrawati,mulyono kasih bintang ,negatif,prediksi_model
Sri Mulyani Indrawati,anugerah tituler,negatif,prediksi_model
Sri Mulyani Indrawati,mohon maaf kalou kata salah terimakasihok sukses semuanyaamin,negatif,prediksi_model
Sri Mulyani Indrawati,sipil peng anugrahan honoriscausa militer beri anugrah jenderal horiskausa buar harga menteri latih,netral,prediksi_model
Sri Mulyani Indrawati,mudah hidupkn pitrus,negatif,prediksi_model
Sri Mulyani Indrawati,mantaf okpara pimpin bahagia waloupun canda rakyat iku bahagia tertawatidak mesti materi bahagia rakyat pimpin rukun senang terimakasih,negatif,prediksi_model
Sri Mulyani Indrawati,sri mulyani wajar anda dapet bintang sri mulyani mwnjaga uang insonesia,positif,prediksi_model
Sri Mulyani Indrawati,tunggu kerja rakyat sejahtera sengsara,positif,prediksi_model
Sri Mulyani Indrawati, semua,negatif,prediksi_model
Sri Mulyani Indrawati,biarpun pilih prabowosemoga indonesia maju,positif,prediksi_model
Sri Mulyani Indrawati,cok,negatif,prediksi_model
Sri Mulyani Indrawati,tukang majakiiin tanah masyarakat bintang kaga malunyaa juang elo untk rakyat ngejajah rakyaat jmn belanda,negatif,prediksi_model
Sri Mulyani Indrawati,canda beliau,positif,prediksi_model
Sri Mulyani Indrawati,triliun uang rakyat indonesia rampas colong rampok jajah alawi pki zionisme yahudi perintah aparat tegak hukum ambil tindak,negatif,prediksi_model
Sri Mulyani Indrawati,adduh kalo sri mulyani menteri uang asn tni polri mimpi dlu sejahtera,positif,prediksi_model
Sri Mulyani Indrawati,depan massarakat indonesia didik militer dunia,positif,prediksi_model
Sri Mulyani Indrawati,dedy kohbuzzeer kasi pangkattanpa maha wowo,negatif,prediksi_model
Sri Mulyani Indrawati,layak atur uang neg indonesia thn stabil mudah,positif,prediksi_model
Sri Mulyani Indrawati,sehat sehat smi,positif,prediksi_model
Sri Mulyani Indrawati,meding bintang ajah,positif,prediksi_model
Sri Mulyani Indrawati,ayo presiden ada baharu sistem didik militer masyarakat sipil tempuh didik militerbela negara sempat luas tumbuh budaya disiplin masyarakat jabat indonesia kelas khusus terima kasih,positif,prediksi_model
Sri Mulyani Indrawati,aamiin,positif,prediksi_model
Sri Mulyani Indrawati,wes dang main perang perang,negatif,prediksi_model
Sri Mulyani Indrawati,sing ojo korupsi,negatif,prediksi_model
Sri Mulyani Indrawati,rakyatmelihat pimpin bangsa bercandabersatu wujud impi bngsa indon sia negara maju makmur sejahtera senang bngeet allhamdulillah,positif,prediksi_model
Sri Mulyani Indrawati,sri mul nyindir wowo bintang kasih,positif,prediksi_model
Sri Mulyani Indrawati,hebat wowo serius kyk main main acara trsb,positif,prediksi_model
Sri Mulyani Indrawati,adem ,negatif,prediksi_model
Sri Mulyani Indrawati,ketawa waktuny serius,negatif,prediksi_model
Sri Mulyani Indrawati,senang liatnyakeliatan segar merah putih dah tua,positif,prediksi_model
Sri Mulyani Indrawati,pas bpk presiden,positif,prediksi_model
Sri Mulyani Indrawati,prabowo punyak rencana maju negara percaya atur prabowo,positif,prediksi_model
Sri Mulyani Indrawati,megang jabat kayak levih jabat pegang,positif,prediksi_model
Sri Mulyani Indrawati,uji tarik pajak,negatif,prediksi_model
Sri Mulyani Indrawati,ekspor negara sahabat uang asli barter ekspor negara rentenir barter impor sedikit,negatif,prediksi_model
Sri Mulyani Indrawati,wowo menteri uang ganti menteri utang aneh pakai,netral,prediksi_model
Sri Mulyani Indrawati,rakyat menang,negatif,prediksi_model
Sri Mulyani Indrawati,sri mulyani cinta amerika suka utang ama amerika,negatif,prediksi_model
Sri Mulyani Indrawati,sok tau ah,negatif,prediksi_model
Sri Mulyani Indrawati,tempo jos,negatif,prediksi_model
Sri Mulyani Indrawati,bener sri agen,positif,prediksi_model
Sri Mulyani Indrawati,malu baca konten nggak tarik,negatif,prediksi_model
Sri Mulyani Indrawati,siaoa tho ngoceh mana,negatif,prediksi_model
Sri Mulyani Indrawati,tahan,negatif,prediksi_model
Sri Mulyani Indrawati,tau negara sajawooeeww sadar,negatif,prediksi_model
Sri Mulyani Indrawati,tua banyak pahala cari tiket surga,negatif,prediksi_model
Sri Mulyani Indrawati,menteri ahli naikin pajak cari sumber pajak gue kerja gitu doang,negatif,prediksi_model
Sri Mulyani Indrawati,regulasi bea cukai impor surplus apbn dorong ekspor pertambanganhindari rusak alam ppn stabil patuh pajak nik periksa pandang bulu dorong positif pasar ekonomi negeri cinta produk negeri asli pmdn,negatif,prediksi_model
Sri Mulyani Indrawati,srimulyani kek imin kah hhee,netral,prediksi_model
Sri Mulyani Indrawati,duta hutang worldbank prestasi bikin negara wakanda turun kelas negara tengah bawah negara tetangga negara maju worldbank lho,positif,prediksi_model
Sri Mulyani Indrawati,omong doang,negatif,prediksi_model
Sri Mulyani Indrawati,terossss pajak hebat srimul ,positif,prediksi_model
Sri Mulyani Indrawati,mengeluelukan sosok mbak sri pribadi menteri menteri lamaselain bosen mbak sri ini produk progresif tanda sejahtera finansial masyarakat umumhanya kumpar arus elit kuasa belakatak sikap ideal moralistik bangsa,positif,prediksi_model
Sri Mulyani Indrawati,proposal tolak fitnah jalan kemarin bikin proposal malak jokowintar bikin proposal malak perintah prabowoini host ngiler banget ken pajero sport pajero dapet lumayan dapet bajajero ,negatif,prediksi_model
Sri Mulyani Indrawati,pusing orang orang minum obat darting,negatif,prediksi_model
Sri Mulyani Indrawati,yayaayyaay bocor alus the best ngajuin proposal,negatif,prediksi_model
Sri Mulyani Indrawati,orang lepas jabat orang faham manusia mati,negatif,prediksi_model
Sri Mulyani Indrawati,sri mulyani allan greenspan gubernur federal reserve sebab krisis uang subprime mortagage dalang krisis smi sebab krisis ekonomi indonesia lanjut menteri integritas enak orang connect bank dunia imf,positif,prediksi_model
Sri Mulyani Indrawati,lumayankuping bocor alus udah nyampe amerika skrg,negatif,prediksi_model
Sri Mulyani Indrawati,sentimen amerika prabowo prabowo latih liter amerika tampa sadar beliu amat cia psikolok hasil kaji prabowo orang ambisius keras arti nyakalau prabowo presiden sulit kendali,positif,prediksi_model
Sri Mulyani Indrawati,ratu pajak,negatif,prediksi_model
Sri Mulyani Indrawati,urus menteri tang jokowiprabowo boneka,positif,prediksi_model
Sri Mulyani Indrawati,pajak rakyat menang luan negeri suka,negatif,prediksi_model
Sri Mulyani Indrawati,ayo buk kejar pajak rakyat,negatif,prediksi_model
Sri Mulyani Indrawati,iyooooo ngutang neh sing akeh,negatif,prediksi_model
Sri Mulyani Indrawati,hrs koment sri mul,positif,prediksi_model
Sri Mulyani Indrawati,napasukanmanaada,negatif,prediksi_model
Sri Mulyani Indrawati,ide brilian menkeu bantu intelijen uang biar oknum jabat negara pusat daerah ngkk main anggar negara korupsi kaya pribadi kelompok golong selamx uang rakyat ratus ribu triliun uang rakyat rampok oknum jahat das sektor,negatif,prediksi_model
Sri Mulyani Indrawati,mantap ibuklo korup bungkus,positif,prediksi_model
Sri Mulyani Indrawati,prabowo subianto mrs sri mulyani  indonesia butuh profesional jujur love pertiwi,positif,prediksi_model
Sri Mulyani Indrawati,intel jent tutup rapih menkiudeharus tdk taukarna menankapyg luar hukum wenang rugi negara menkiutangkap,negatif,prediksi_model
Sri Mulyani Indrawati,skrg singkap kemaren hambat kasihan kokowi bersih negri bilang oekerja partaijadi hars manut padtai anti miskin koruptor,negatif,prediksi_model
Sri Mulyani Indrawati,iya skfg bersni beking presiden prabowo kemaren bawah jokowi oekerja oadtai trkanan partai kuasa presiden presidenngatur melulu,positif,prediksi_model
Sri Mulyani Indrawati,mantap ibuslma doa sehat slludan semangat ibumakasih uda indonesia depan menteri tdk tergantukantuhan jaga lindung,positif,prediksi_model
Sri Mulyani Indrawati,ketawa ketawa bnyak duit,negatif,prediksi_model
Sri Mulyani Indrawati,mulyono skrg mana,negatif,prediksi_model
Sri Mulyani Indrawati,ketawa hahahaha mmmmmm,negatif,prediksi_model
Sri Mulyani Indrawati,mang penting publik,positif,prediksi_model
Sri Mulyani Indrawati,pigai mana pigai menteri ham nampak,negatif,prediksi_model
Sri Mulyani Indrawati,mantappppp,positif,prediksi_model
Sri Mulyani Indrawati,acara buang anggaranpendidikan biar displin gtsiapa berani negor disiplinpresiden sibukjadi giat guna sekalipadahal anak kelaparantidur toko orang malam dingin,positif,prediksi_model
Sri Mulyani Indrawati,selamat sritex sri,positif,prediksi_model
Sri Mulyani Indrawati,setujupilihan jitu ekonomiindonesiasemogamerokeet,negatif,prediksi_model
Sri Mulyani Indrawati,menteri agama hebat,positif,prediksi_model
Sri Mulyani Indrawati,percaya cari uang negara gimana,negatif,prediksi_model
Sri Mulyani Indrawati,percaya cari hutang,negatif,prediksi_model
Sri Mulyani Indrawati,menteri agamapak nunsewu menteri agama indonesia harap berantas oknumx intoleran negeri luar nalar,positif,prediksi_model
Sri Mulyani Indrawati,jarene sri mulyani arep pensiun lha gelem munggah teh,positif,prediksi_model
Sri Mulyani Indrawati,presiden menteri uang sri mulyani kayak berani ganti menteri uang resiko,positif,prediksi_model
Sri Mulyani Indrawati,sri mulyani percaya,positif,prediksi_model
Sri Mulyani Indrawati,presiden skali orang malu menteri,positif,prediksi_model
Sri Mulyani Indrawati,srimulettt,negatif,prediksi_model
Sri Mulyani Indrawati,efesien bangun rumah payung bijak landas tuju rakyat jelata,negatif,prediksi_model
Sri Mulyani Indrawati,alah preeet,negatif,prediksi_model
Sri Mulyani Indrawati,indonesia pinter kelola uang nagara sampean akhlak pinter,negatif,prediksi_model
Sri Mulyani Indrawati,sesuai kalo ngaco gimana,negatif,prediksi_model
Sri Mulyani Indrawati,santet mulyani ramai,negatif,prediksi_model
Sri Mulyani Indrawati,lhoouu emang babi buta,negatif,prediksi_model
Sri Mulyani Indrawati,lindung balik sesuai nggak mikir kondisi ekonomi kyk gimana phk usaha bangkrut dosa loh,negatif,prediksi_model
Sri Mulyani Indrawati,naikin pajak gaji asn,negatif,prediksi_model
Sri Mulyani Indrawati, bijak sesuai sesuai seleweng masalah bijak,positif,prediksi_model
Sri Mulyani Indrawati,manusia,negatif,prediksi_model
Sri Mulyani Indrawati,ingat pejabatingat bagisiiapapun bijak sengsara rakyar bnyk juta doa orang miskin orang flm sulit ekonomi jabat bijak dzolim rusak bawa derita rakyat bnyk ingatakan karma balas orang iman janganlhmelampau batas kebijakanini menaikkn harga barang dapat rakyat,negatif,prediksi_model
Sri Mulyani Indrawati,indonesia hutang udah kalo bayar kaget kaget bikin policy kaya kredit motor kejar debt kolektor rakyat kejar koruptor nikmatin,negatif,prediksi_model
Sri Mulyani Indrawati,apbn bansos promosi salah paslon capres,negatif,prediksi_model
Sri Mulyani Indrawati,ppn naik biar rakyat cekik jabat elit gendut rekening,negatif,prediksi_model
Sri Mulyani Indrawati,data hilang nominal trilliyun menteri,positif,prediksi_model
Sri Mulyani Indrawati,kalo rakyat usaha cuman tau koar media langkah bijak ambil gugat muliani adil yah ngak efek jera simulianijadi rakyat massa seruduk pajak udah susah damai,negatif,prediksi_model
Sri Mulyani Indrawati,cerdas dlm isi apbn cerdas kalo penuh butuh hidup masyarakat,negatif,prediksi_model
Sri Mulyani Indrawati,nyumbang phk wae buk nyerah caploken dewe wae usaha hidup bunga msh,negatif,prediksi_model
Sri Mulyani Indrawati,kas kosong tpi rakyat donk dibebanikurangi gaji jabat woi stop pelesir abal guna,negatif,prediksi_model
Sri Mulyani Indrawati,rakyat korban tutup mata kondisi serba susah serba mahal ditambahb pajak bunuh ,negatif,prediksi_model
Sri Mulyani Indrawati,babi haram,negatif,prediksi_model
Sri Mulyani Indrawati,menteri pajak pajak ganas rakyat contoh boyolali lemah lembut sang naga,negatif,prediksi_model
Sri Mulyani Indrawati,mudah solusi naikin pajak,negatif,prediksi_model
Sri Mulyani Indrawati,bebas korupsi apbnnkribaru sehatbu menteri,negatif,prediksi_model
Sri Mulyani Indrawati,pajak dpr gercep banget bikin hukum mati koruptor dengar,negatif,prediksi_model
Sri Mulyani Indrawati,efek domino subsidi,netral,prediksi_model
Sri Mulyani Indrawati,sungguh keji ratu tega,negatif,prediksi_model
Sri Mulyani Indrawati,empati anggota dpr terhormatppn lgi bumn untung ngga jdi beban negara beban rakyat,negatif,prediksi_model
Sri Mulyani Indrawati,the real big rentenir pajak negara naik pajak barang sembakokebutuhan hari masyarakat pajak import pajak tarif plesiran negeri hitung pajak libat masyarakat kelas coba libat rakyat ekonomi blangsak rumus bijak pajak butuh hari rumus bijak tatanan hasil makmur negeri boss menghisap darah rakyat,negatif,prediksi_model
Sri Mulyani Indrawati,naikin akibat utang beban apbn dibebasin usaha masyarakat peras sri bicara orang kena naik ppn,negatif,prediksi_model
Sri Mulyani Indrawati,sesuai daulat tangan rakyat penting rakyat bukam kuasa,negatif,prediksi_model
Sri Mulyani Indrawati,pajak naik ttpi rakyat mesti pikir peluang pkerjaan rata koruptor jdi bsa henti tdk tdk bsa naik ppn,negatif,prediksi_model
Sri Mulyani Indrawati,ppn pajak tambah nilai nik awam harga komoditi jasa nihil bocor papa peofil tegak hukum dna iklim penegkan hukum rasa semdiri nnti rakyat,negatif,prediksi_model
Sri Mulyani Indrawati,serap pdb kelas besar kelas ekonomi kuat ppn kelas miskin,negatif,prediksi_model
Sri Mulyani Indrawati,bisa pajak utang bank dunia makelar bpr dunia,negatif,prediksi_model
Sri Mulyani Indrawati,negara bebas pajak tanah tani rumah hebat trs tarik pajak buat preman kampung hasil preman judi mabuk lacur menteri makelar utang bank indonesia kadal,negatif,prediksi_model
Sri Mulyani Indrawati,lsesusi undang namunvtdk sesuai kondisi mampu ekonomi rakyat indonesia ppn gaji bawah dama,negatif,prediksi_model
Sri Mulyani Indrawati,kalo ekonomi puruk selamat mmg konglomerat usaha krn jaga tahan bangkit ekonomi,negatif,prediksi_model
Sri Mulyani Indrawati,jokowi ribed sulit,negatif,prediksi_model
Sri Mulyani Indrawati,alih kemudi onlen bahas umum gajih gempar judi ygharusnya geger rayat masarakat rugi judi apa sikat habis,negatif,prediksi_model
Sri Mulyani Indrawati,eksekutif legislatif usul rezim joko widodo dpr,negatif,prediksi_model
Sri Mulyani Indrawati,masalah sesuai sesuai mampu rakyat naik pajak dasar ratu ngutang ratu naik pajak mundur tolak menteri sempat orang depan anak bangsa muda,negatif,prediksi_model
Sri Mulyani Indrawati,uud rubah dalih uud lucu taktik licik cari celah uud negara sengsara rakyat rampok negara mantap akallan rusak negara,negatif,prediksi_model
Sri Mulyani Indrawati,lanjut kalo konsisten bener amanahpejuang upo faham naik hapus subsidi,negatif,prediksi_model
Sri Mulyani Indrawati,ngerti dah pajak bayar gaji jabat jabat beli mobil tas branded motor harley libur negri fungsi pajak bayar pajak,negatif,prediksi_model
Sri Mulyani Indrawati,mulyani pinter bangetpinter bodohin masyarakat pinter nindas,negatif,prediksi_model
Sri Mulyani Indrawati,penyamoaian nyayg nol pajak nyayg nana pajak tdk sembunyi,negatif,prediksi_model
Sri Mulyani Indrawati,pajak bumn dapur negara korupsi rugi terusssss peras rakyat tegah bawah pajak,negatif,prediksi_model
Sri Mulyani Indrawati,maksa kesan,negatif,prediksi_model
Sri Mulyani Indrawati,pabrik tutup tokotoko sepi pasar sepi karyawan phk pajak sungguh hati jabat,negatif,prediksi_model
Sri Mulyani Indrawati,usaha beban pajak negara abis pph cekik,negatif,prediksi_model
Sri Mulyani Indrawati,umk cuman bayar ppn terima bersih tetep contoh bulls,negatif,prediksi_model
Sri Mulyani Indrawati,pajak cukai kompromi krisis krismon bodo amat,negatif,prediksi_model
Sri Mulyani Indrawati,gampang banget bacot sesuai uuiya iya,negatif,prediksi_model
Sri Mulyani Indrawati,hapus sahkan hapus,negatif,prediksi_model
Sri Mulyani Indrawati,tax pundiiringi gaji masalahyg maslaah pajak naikgaji cenderung turunkasian rakyat hasil juta bulan,negatif,prediksi_model
Sri Mulyani Indrawati,sembah mulyono suara spil donk ,negatif,prediksi_model
Sri Mulyani Indrawati,sakarepmu srikabeh sesuai uusakarep karepmu,negatif,prediksi_model
Sri Mulyani Indrawati,iblis,negatif,prediksi_model
Sri Mulyani Indrawati,infaq sodaqoh zakal maal utj csrya bu,negatif,prediksi_model
Sri Mulyani Indrawati,csr naik,negatif,prediksi_model
Sri Mulyani Indrawati,masyarakat ndak istilah intelek telek segalanggak pake rasio rasionan dapat daya beli kuat sisa tabung jamintanpa naikkanada kembalianppn juat donasi sri,negatif,prediksi_model
Sri Mulyani Indrawati,pake istilah ygmengandung unsurbau sedap telek bsunya sedap sri,positif,prediksi_model
Sri Mulyani Indrawati,ppn naik dapat ekonomi rakyatitu,negatif,prediksi_model
Sri Mulyani Indrawati,ppn genjot rakyat tdk bayarkrn daya beli rendah bunuh pelan,negatif,prediksi_model
Sri Mulyani Indrawati,harysnya menteri uang jaga apbn ppn jaga daya beli masuarakat sektor ekonomi produktif tumbuh umkm hrs jaga,negatif,prediksi_model
Sri Mulyani Indrawati,tdk sesui uud,negatif,prediksi_model
Sri Mulyani Indrawati,mending kejar laku korupsi kembali negara uang bangun drpd jalan pintas naik tarif pajak pasti fix sengsara rakyat bangsa,negatif,prediksi_model
Sri Mulyani Indrawati,jeng sri jeng sri,negatif,prediksi_model
Sri Mulyani Indrawati,persen oke lgsg produsen hrg jual retail udh ditmbh bikin atur malak toko pajak penghasilansgt tdk adil,negatif,prediksi_model
Sri Mulyani Indrawati,badan usaha kena pajak mending kena ppn bayar imbang pajak keluar masyarakat kena dampak produk beban margin ppn konsumen dipake kalo persen konsumsi kena pajak bayar spt tahun tolong benah eksekusi pajak lapang naikin pajak,negatif,prediksi_model
Sri Mulyani Indrawati,persen rakyat makmur sejahtera dukung naik pajak sesuai kampanye mas wapres genjot rasio pajak gaskeen ajah dukung krn duit kecuali baris kalah oposisi miskin bayar pajak biarin krn banget pengaruh ekonomi negara,negatif,prediksi_model
Sri Mulyani Indrawati,khawatir saudara saudara produk kena ppn persen perintah bijak pikir rakyat produk kena pajak persen contohnyamobil listrik terap pajak persen mobil listrik harap masyarakat milik mobil pribadi gitu lho hayopemerintahmu coba oke joss oke ,negatif,prediksi_model
Sri Mulyani Indrawati,tuju makmur jabat hati hati sdri mulyani rakyat terzolimi terima azab dunia akhirat,positif,prediksi_model
Sri Mulyani Indrawati,gaji ppn mending gaji ppn,negatif,prediksi_model
Sri Mulyani Indrawati,urus uang,negatif,prediksi_model
Sri Mulyani Indrawati,ppn tdk henti naik ppnnegara rampok rakyatapa negara rakyat rakyat negaranegara hitungjangan penting gelintir orgrakyat lindas krn pajak terusallah tolong libas orang sholim negara initolong allah,negatif,prediksi_model
Sri Mulyani Indrawati,masyarakat indonesia udah kaya raya investasi masuk indo tingkat ,positif,prediksi_model
