date,tokoh,text,clean_text,label,source
2025-11-02T16:44:48Z,Purbaya Yudhi Sadewa,"tapi selalu begitu siapapun sosok di negri ini, buka.. lalu ditinggal pergi.  Akhirnya nga kelar kelar juga begitu tau kalao yang beking Luhut, 9 naga, atau partai dan temen sendiri.
contoh, kemaren kritisi rokok cukai mahal tapi ngak jadi bongkar, orang bea cukai ketawan ngopi mana sekarang follow up nya, trus proyek luhut yang kemarin ngak dikejar juga, pertamina kemaren gimana kabarnya??.. 
 
ya mudah2an kali ini ngak php. sy bukan nyalahin purbaya tapi badai yg dilawan selalu lebih kuat akhirnya yg coba bener kebawa angin juga.. cape soalnya kalo cuma php aj.  jokowi , mahfud, ahok, erik tohir dulu juga awalnya gitu tapi akhirnya skrg omong doang semua",selalu siapa sosok negri buka tinggal pergi akhir nga kelar kelar tahu kalao beking luhut naga partai temen sendiri contoh kemaren kritisi rokok cukai mahal ngak bongkar orang bea cukai tawan ngopi sekarang follow trus proyek luhut kemarin ngak kejar pertamina kemaren gimana kabar mudah2an kali ngak php nyalahin badai lawan selalu lebih kuat akhir coba bener bawa angin cape soal php mahfud ahok erik tohir awal gitu akhir sekarang omong doang,netral,auto-labeled
2025-11-02T14:22:59Z,Purbaya Yudhi Sadewa,Hasan nasbi itu orang nya termul dari dulu dasar penjilat udah kenyang di rezim jokowi,hasan nasbi orang termul dasar jilat udah kenyang rezim,negatif,auto-labeled
2025-11-02T12:51:45Z,Purbaya Yudhi Sadewa,Jalan terus Pak Purbaya jgn takut dipecat kalau anda lurus tapi dipecat berarti bangsa ini sdh lama bobrok,jalan terus takut pecat lurus pecat arti bangsa bobrok,negatif,auto-labeled
2025-11-02T09:33:20Z,Purbaya Yudhi Sadewa,"Motif para pembenci purbaya rata2 adalah motif para pencoleng negara yang diorkestrasi oleh jokowi sebagai dirigen yang merasa ruang gerak jejak kejahatan diusut dan diinfo ke masyarakat 
Jadi ancaman bagi para penjahat",motif benci rata2 motif coleng negara orkestrasi dirigen rasa ruang gerak jejak jahat usut info masyarakat ancam jahat,netral,auto-labeled
2025-11-02T09:17:07Z,Purbaya Yudhi Sadewa,"Ganyang para koruptor dn para pengemplang pajak, P Pur jadi harapan rakyat,",ganyang koruptor kemplang pajak pur harap rakyat,netral,auto-labeled
2025-11-02T07:37:36Z,Purbaya Yudhi Sadewa,"Kebanyakan podcast memandang kekuatan2 di negara ini hanya pada elit politik. Jadi sorotannya mengarah pada pertikaian pada elit itu. Kenapa ga berfikir ada power yg lebih besar dari itu, yaitu power rakyat. bahaslah apa yg terbaik untuk rakyat, bangsa, negara kita. untuk kebaikan semua golongan",banyak podcast pandang kekuatan2 negara elit politik sorot arah tikai elit berfikir power lebih besar power rakyat bahas apa baik rakyat bangsa negara baik golong,negatif,auto-labeled
2025-11-02T04:56:08Z,Purbaya Yudhi Sadewa,"Mudah si, lihatlah siapa yang jadi musuhnya..kalau rakyat brrt dia tdak pro rakyat. Kalo musuh para politikus yg kita sudah kenal sepak terjangnya...brrti dai pro rakyat",mudah lihat musuhnyakalau rakyat brrt tdak pro rakyat musuh politikus kenal sepak terjangnyabrrti dai pro rakyat,negatif,auto-labeled
2025-11-02T01:56:56Z,Purbaya Yudhi Sadewa,kalo yg benci termul termul itu ya wajar bro mereka kan bajingan negara semua.,benci termul termul wajar bro bajing negara,negatif,auto-labeled
2025-11-02T00:20:31Z,Purbaya Yudhi Sadewa,"NEPAL EFFEK........Cak Bowo, tutup pintu2 negara, agar koruptor2 tidak lari keluar.......Suara rakyat kecil.",nepal effekcak bowo tutup pintu2 negara koruptor2 lari keluarsuara rakyat kecil,positif,auto-labeled
2025-11-02T00:10:52Z,Purbaya Yudhi Sadewa,"NEPAL EFFEK.......kalau rakyat turun gunung, jangan harap koruptor2 akan selamat ditangan rakyat....... Suara rakyat kecil.",nepal effekkalau rakyat turun gunung harap koruptor2 selamat tang rakyat suara rakyat kecil,positif,auto-labeled
2025-11-01T23:12:07Z,Purbaya Yudhi Sadewa,Bukan keadaan burung disangkar bos.kebijakan pak Purbaya .yg benar bagi hajat orang banyak.yg tidak setuju itu yg mau menipu Rakyak.,ada burung sangkar boskebijakan benar hajat orang banyakyg tuju tipu rakyak,netral,auto-labeled
2025-11-01T22:50:23Z,Purbaya Yudhi Sadewa,Jika p. Purbaya sampai dicopot dari menkeu dipastikan seluruh Indonesia akan terjadi kerusuhan,copot pasti seluruh indonesia jadi rusuh,positif,auto-labeled
2025-11-01T17:43:54Z,Purbaya Yudhi Sadewa,"Reset semua pak,biar terbongkar semua saatnya indonesia bersih indonesia maju sejahtera rakyatnya❤",reset pakbiar bongkar saat indonesia bersih indonesia maju sejahtera rakyat,positif,auto-labeled
2025-11-01T17:37:16Z,Purbaya Yudhi Sadewa,MAJU TERUS PAK PURBAYA SEMOGA ANDA SELALU DLM LINDUNGAN ALLOH SWT MEMBELA RAKYAT BERSAMA RAKTAT,maju terus moga selalu lindung alloh swt bela rakyat sama raktat,positif,auto-labeled
2025-11-01T13:20:23Z,Purbaya Yudhi Sadewa,Kami suka dgn cara pak purbaya.....yg di lakukan bapak purbaya benar.....,suka cara purbayayg laku benar,netral,auto-labeled
2025-11-01T09:18:02Z,Purbaya Yudhi Sadewa,"Kerja Pak Purbaya di ""OKEY'i Pak Presiden PRABOWO....jadi Pak Purbaya Tangan Perpanjangan Pak Presiden.....Silahkan ...lawan Pak Presiden Yang ingin Rakyatnya  menikmati Pasal 33 di UUD ""45.... Lanjut dan Libas kaum penghambat pelaksanaan Pasal tsb sesuai Sila Keadilan Sosial bagi Seluruh Rakyat Indonesia.....Ingat bukan hanya pemikiran Bung Karno tapi Juga Bung Hatta....Bung Soemitro dan pejuang seangkatan.....Lanjutkan!!!!!",kerja okeyi prabowojadi tangan panjang presidensilahkan lawan rakyat nikmat pasal uud lanjut libas kaum hambat laksana pasal tsb sesuai sila adil sosial seluruh rakyat indonesiaingat pikir bung karno bung hattabung soemitro juang seangkatanlanjutkan,positif,auto-labeled
2025-11-01T09:05:21Z,Purbaya Yudhi Sadewa,"Istilah 'pembenci' tidak tepat kecuali yang dituju sdh lama menjabat dgn hadil tdk disetujui, serta rasanya lebih bersifat ke pribadi.",istilah benci tuju jabat hadil tuju rasa lebih sifat pribadi,netral,auto-labeled
2025-11-01T07:44:54Z,Purbaya Yudhi Sadewa,Pak Prabowo sudah memilih orang yg tepat...dg memilih pak Purbaya...👍,pilih orang tepatdg pilih,netral,auto-labeled
2025-11-01T07:13:00Z,Purbaya Yudhi Sadewa,Semoga pak prabowo dan pak purbaya kuat dan selalu komitmen dalam menghancurkan manusia2 serakah tamak di negri ini..sudah cukup sekarat negara ini di rampok habis2an selama dikelola kelompok mereka,moga kuat selalu komitmen hancur manusia2 serakah tamak negri inisudah sekarat negara rampok habis2an lama kelola kelompok,negatif,auto-labeled
2025-11-01T05:42:56Z,Purbaya Yudhi Sadewa,"Siapa bilang benci... para pejabat koruptor keder. Terbayang semua korupsi yg dilakukan, yakin pasti terbongkar, otaknya penuh dng penjara dan penjara. Dari itu semua mereka nyocot tidak jelas unt nutup2pi korupsinya , sambil lobi2 ilegal",benci jabat koruptor keder bayang korupsi laku yakin bongkar otak penuh dng penjara penjara nyocot jelas unt nutup2pi korupsi lobi2 ilegal,netral,auto-labeled
2025-11-01T05:29:51Z,Purbaya Yudhi Sadewa,Ayo kita jaga p.prabowo cs dalam memberantas koruptor dan mafia ini tidak mudah resiko nyawa....ayo nusantara bangkit...baru taukan buzzer itu bentukan preiden lama dibayar uang rakyat,ayo jaga pprabowo berantas koruptor mafia mudah resiko nyawaayo nusantara bangkitbaru tau buzzer bentuk preiden bayar uang rakyat,negatif,auto-labeled
2025-11-01T05:02:13Z,Purbaya Yudhi Sadewa,"Pejabat yg musuhin Purbaya pasti ada apa2nya. Terus berjalan diatas kebenaran pak Purbaya..kami rakyat yg merindukan kebenaran mendukungmu..
Menkiu itu ibarat ibu Rumah Tangga. Dia harus mengetahui pengeluaran keuangan RT dan utk apa dipergunakan. Ibu RT harus jelimet dg pengeluaran RT..
Rakyat masih tetap merindukan Indonesia yg lebih baik lagi..❤",jabat musuhin apa2nya terus jalan atas benar purbayakami rakyat rindu benar dukung menkiu ibarat rumah tangga tahu keluar uang apa guna jelimet keluar rakyat tetap rindu indonesia lebih baik,positif,auto-labeled
2025-11-01T03:01:17Z,Purbaya Yudhi Sadewa,"Prabowo pasti sangat bangga dengan Pak Pur ini, kepercayaan publik kepada pmerintah meroket semenjak kehadiran Pak Pur, dan pastinya pak pur akan dijaga sama presiden sebaik baiknya",bangga pur percaya publik pmerintah roket semenjak hadir pur pasti pur jaga sama baik baik,netral,auto-labeled
2025-11-01T01:14:42Z,Purbaya Yudhi Sadewa,"Jika mereka tidak Kropsi atau. Maling duit negara Jokowi, Luhut Binsar, Hasan Nasbi tidak perlu resah, dengan Menteri Purbaya. Ini sangat bagus dgn keterbukaan. Untuk kemajuan ekonomi Indonesia . Sikat terus Pak Purbaya Terutama Mafia mafia Pajak & Bea Cukai , yang bekerja sama dgn oknum pejabat pajak dan Bea Cukai. Kerja sama dengan penegak Hukum membongkar kasus kasus ini. Jangan pedulikan omongan Si Hasan Nasbi dan kawan kawannya.",kropsi maling duit negara luhut binsar hasan nasbi perlu resah bagus buka maju ekonomi indonesia sikat terus utama mafia mafia pajak bea cukai kerja sama oknum jabat pajak bea cukai kerja sama tegak hukum bongkar kasus kasus peduli omong hasan nasbi kawan kawan,positif,auto-labeled
2025-11-01T00:31:22Z,Purbaya Yudhi Sadewa,"Fakta sebenarnya adalah :
Prabowo lagi mainkan situasi dengan peran para menteri dan orang yang ada dalam lingkarannya.
Yang di senggol, yang menanggapi,  dan yang terkesan terganggu adalah bagian dari design besarnya.
Publik dibuat berfikir dan tergiring orang di sekeliling istana saja di senggol, apalagi para koruptor di luar tinggal tunggu waktu.

Apakah akan terwujud sampai kesitu ... ??

Kita tunggu ... !!",fakta benar main situasi peran orang lingkar senggol tanggap kes ganggu bagi design besar publik buat berfikir giring orang keliling istana senggol koruptor luar tinggal tunggu waktu wujud kesitu tunggu,netral,auto-labeled
2025-11-01T00:03:17Z,Purbaya Yudhi Sadewa,Semakin  terlihat siapa pejabat yg berpihak kepada rskyat dan yg hanya berpihak untuk kepentingan perutnya sendiri,makin lihat jabat pihak rskyat pihak penting perut sendiri,negatif,auto-labeled
2025-10-31T23:54:35Z,Purbaya Yudhi Sadewa,"Saya percaya Pak Purbaya org pintar, terbuka, tegas dan berani  tdk akan bicara tanpa fakta, suka atau tdk suka bagi mrk  yg berreaksi berontak pasti dirinya  takut dan menyimpan masalah , di negeri ini jika ada yg jujur dan benar justru diserang dr berbagai arah, semoga Allah melindungi dan membimbing pak Purbaya dari keburukan apapun yg bersifat jahat, beliau   sdg berjuang unt menyelamatkan uang negara  dan sll diberi kesehatan yg sempurna  Aamiin",percaya org pintar buka tegas berani bicara fakta suka suka mrk reaksi berontak diri takut simpan masalah negeri jujur benar serang bagai arah moga allah lindung bimbing keburu apa sifat jahat beliau sdg juang unt selamat uang negara sll beri sehat sempurna aamiin,positif,auto-labeled
2025-10-31T23:50:12Z,Purbaya Yudhi Sadewa,"Kalau banyak yang tidak suka kebijakan bapak menteri purbaya, berarti fix mereka tidak ingin masyarakat kaya bersama dan memakmurkan bangsanya",suka bijak arti fix masyarakat kaya sama makmur bangsa,negatif,auto-labeled
2025-10-31T23:34:20Z,Purbaya Yudhi Sadewa,"Halah bumbu apalagi ini hoax terus,????",halah bumbu hoax terus,positif,auto-labeled
2025-10-31T18:46:57Z,Purbaya Yudhi Sadewa,"Pembawa acaranya ngotot banget nyeret ke politik. Harusnya yang di undang politikus dan buzzer termul.
Narasumber nya bagus, gak terpancing.",bawa acara ngotot banget nyeret politik harus undang politikus buzzer termul narasumber bagus pancing,positif,auto-labeled
2025-10-31T16:55:34Z,Purbaya Yudhi Sadewa,"SRIMULYANI ADLH PERPANJANGAN TANGAN WOLD BANK DAN IMF, KETIKA DIA DIGANTI APA DAMPAKNYA TERHADAP PENERINTAHAN PRABOWO SUBIANTO KHUSUS KEBIJAKAN EKONOMI,,,...GAD SATUPUN KONTEN ATW PODCAS MEMBUAT JUDUL INI, MEMBAHAS INI...MDHN AKAN ADA...",srimulyani adlh panjang tangan wold bank imf ganti apa dampak penerintahan subianto khusus bijak ekonomigad satu konten atw podcas buat judul bahas inimdhn,netral,auto-labeled
2025-10-31T16:40:16Z,Purbaya Yudhi Sadewa,"@forumkeadilan TV, bahas dong perkara PT LAPINDO (lumpur Lapindo) bagaimana kelanjutannya ?",bahas dong perkara lapindo lumpur lapindo bagaimana lanjut,positif,auto-labeled
2025-10-31T16:02:11Z,Purbaya Yudhi Sadewa,"Yakin Purbaya akan digulingkan di 2026.
Karena terlalu pro rakyat dan merugikan para koruptor busuk.",yakin guling 2026 terlalu pro rakyat rugi koruptor busuk,positif,auto-labeled
2025-10-31T15:17:31Z,Purbaya Yudhi Sadewa,"Seandainyapun P Pur salah atau berubah.. Tapi Rakyat sdh tau permaenan penyelenggara Negara selama ini.. Kami sdh ngerti siapa yg mencekik Rakyat. Bila berperangpun musuh Rakyat sdh jelas...
Bergerak terus P Pur, biarpun ada tekanan, ya pandai² melunaklah💪💪💪",anda pur salah ubah rakyat tahu permaenan selenggara negara lama ngerti cekik rakyat perang musuh rakyat jelas gerak terus pur biarpun tekan pandai lunak,negatif,auto-labeled
2025-10-31T15:12:48Z,Purbaya Yudhi Sadewa,Jangan dikaitkan dengan Politik 2029 Bung! Ini soal koruptor dan pengkhiana5 Bangsa dan negara (rakyat),kait politik 2029 bung soal koruptor pengkhiana5 bangsa negara rakyat,positif,auto-labeled
2025-10-31T15:07:33Z,Purbaya Yudhi Sadewa,"Drpd menyerahkan bagian dr tanah air, serahkan aja para pemutus kebijakan ketika itu. Biar dbawa k sana, jd wn sana jg gpp.",drpd serah bagi tanah air serah putus bijak dbawa gpp,negatif,auto-labeled
2025-10-31T13:07:33Z,Purbaya Yudhi Sadewa,GEROMBOLAN MAFIA  MULYONO PASTI TIDAK SUKA DG PURBAYA...,gerombol mafia mulyono suka,negatif,auto-labeled
2025-10-31T12:43:13Z,Purbaya Yudhi Sadewa,"IMF = Rentenir 😂
Pantesan banyak pinjol diternak.... Penganut IMF sih yg Ono",imf rentenir pantesan pinjol ternak anut imf ono,negatif,auto-labeled
2025-10-31T12:31:29Z,Purbaya Yudhi Sadewa,Singkirkan semua termul !!,singkir termul,netral,auto-labeled
2025-10-31T12:20:25Z,Purbaya Yudhi Sadewa,Kroni jokowi lbp adi srif sri m hatihati jokowi korupsinya fibongkar jokowi n kelompoknya mengadakan perlawsnan,kroni lbp adi srif hatihati korupsi fibongkar kelompok ada perlawsnan,positif,auto-labeled
2025-10-31T12:14:04Z,Purbaya Yudhi Sadewa,Mari kita dukung pak Purbaya demi menyelamat kan  k uangan RI ...dan demi memajukan k Adilan dan k makmuran NKRI ...dari orang 2 jahat  yg tidak boleh Indonesia maju,dukung selamat uang maju adil makmur nkri orang jahat indonesia maju,positif,auto-labeled
2025-10-31T11:50:41Z,Purbaya Yudhi Sadewa,Lanjutkeeeeeen Pak Pur❤❤❤❤❤,lanjutkeeeeeen pur,netral,auto-labeled
2025-10-31T11:41:31Z,Purbaya Yudhi Sadewa,"PURBAYA DI LAWAN. 
WASPADA KITA SEMUA . JANGAN MAU DI ADU DOMBA. 
MASA LALU JANGAN TERULANG KEMBALI",lawan waspada adu domba masa ulang,netral,auto-labeled
2025-10-31T11:35:21Z,Purbaya Yudhi Sadewa,PURBAYA TETAP DI DUKUNG  RAKYAT INDONESIA  . INGAT,tetap dukung rakyat indonesia ingat,positif,auto-labeled
2025-10-31T09:44:49Z,Purbaya Yudhi Sadewa,Pak Purbaya dan pak presiden @Prabowo sehat2 slalu😇❤❤❤,sehat2 slalu,positif,auto-labeled
2025-10-31T08:27:10Z,Purbaya Yudhi Sadewa,Intinya baoak Purbaya adalah bapak PRABOWO. Bapak PRABOWO sangat mengerti bagaimana dia harus bertindak dan menyelesaikan masalah NEGARA.❤,inti baoak erti bagaimana tindak selesai masalah negara,netral,auto-labeled
2025-10-31T07:53:52Z,Purbaya Yudhi Sadewa,"Keributan politik Purbaya dengan Menteri dalam Kabinet Prabowo justru akan bisa menunjukkan kelemahan leadership Presiden.
Padahal masalah perbedaan bisa diselesaikan internal rapat kabinet.
Jika diselesaikan di medsos kesannya cuma sandiwara drama Korea berseri-seri.
Pertumbuhan ekonomi 6-7% belum terbukti tapi terlalu banyak polemik dan narasi politik.
Seperti Jokowi dulu ekonomi akan meroket.
Sudah 10 tahun belum meroket juga.
Rezim Prabowo kelanjutan Rezim Jokowi.
Beti
Beda tipis",ribut politik kabinet tunjuk lemah leadership masalah beda selesai internal rapat kabinet selesai medsos kesan sandiwara drama korea berseriseri tumbuh ekonomi bukti terlalu polemik narasi politik ekonomi roket tahun roket rezim lanjut rezim beti beda tipis,netral,auto-labeled
2025-10-31T07:28:41Z,Purbaya Yudhi Sadewa,Orang yang tidak suka dengan purbaya itu jelas orang orang yang mentalnya rusak karena ngga suka orang jujur,orang suka jelas orang orang mental rusak ngga suka orang jujur,netral,auto-labeled
2025-10-31T05:06:29Z,Purbaya Yudhi Sadewa,"Itulah mengapa china sekarang hebat teknologi maupun infrastrukturnya,  itu hasil dari cara bisnis kotor mereka di negara negara asing dengan cara meminjamkan hutang bangun infrastruktur dan apa saja yang mau di bangun di negara asing tapi untungnya buat mereka. Dan negara itu akan menjadi budak mereka untuk ambil kekayaan dengan yang waktu yang sangat lama. Itu memang bisnis kotor china yang harus di akui dan di sadari oleh semua orang agar jangan terjebak dengan bekerjasa sama dengan china.  Maka dari itu saya tidak perlu heran atau takjub lagi apapun kehebatan china saat ini karena saya tahu mereka china itu berbisnis dengan cara bisnis kotor. Sekiranya apapun nanti yang saya lihat di media sosial tentang kehebatan china begitu hebatnya saya tak perlu lagi memuji- memuji kehebatan china sebab saya sudah tahu dibalik semua selama ini mereka hebat karena bisnis kotor yang telah mereka jalankan selama ini.",china sekarang hebat teknologi maupun infrastruktur hasil cara bisnis kotor negara negara asing cara pinjam hutang bangun infrastruktur apa bangun negara asing untung negara jadi budak ambil kaya waktu memang bisnis kotor china aku sadar orang jebak bekerjasa sama china perlu heran takjub apa hebat china tahu china bisnis cara bisnis kotor sekira apa lihat media sosial hebat china hebat perlu puji puji hebat china tahu balik lama hebat bisnis kotor jalan lama,negatif,auto-labeled
2025-10-31T05:06:01Z,Purbaya Yudhi Sadewa,Mantan ketua KPK novel baswedan di siram pakai air keras pelakunya PROJO waktu itu. Tujuannya untuk memberhentikan langkah novel baswedan memeriksa bisnis rahasia jokowi-china di proyek-proyek infrastrukur yang penuh dengan permainan korupsi dan suap memperkaya diri untuk Kelompok projo dan keuntungan besar buat china. Agar proyek kotor rahasia ini mulus maka di berhentikanlah novel baswedan dari ketua KPK. Caranya novel baswedan di siram pakai air keras agar dia dirawat di rumah sakit dan sekaligus dia berhenti dari ketua KPK.,mantan ketua kpk novel baswedan siram pakai air keras laku projo waktu tuju henti langkah novel baswedan periksa bisnis rahasia jokowichina proyekproyek infrastrukur penuh main korupsi suap kaya kelompok projo untung besar china proyek kotor rahasia mulus henti novel baswedan ketua kpk cara novel baswedan siram pakai air keras rawat rumah sakit sekaligus henti ketua kpk,negatif,auto-labeled
2025-10-31T03:38:22Z,Purbaya Yudhi Sadewa,Rakyat sdh tak bisa berkata2 lagi dgn keadaan sebelumnya setelah di bukakan wawasan oleh bpk purbaya smg Allah SWT selalu menujukan jln yg terbaik untuk NKRI menuju Adil dan makmur,rakyat berkata2 ada belum buka wawas bapak smg allah swt selalu tuju jln baik nkri tuju adil makmur,positif,auto-labeled
2025-10-31T03:09:43Z,Purbaya Yudhi Sadewa,Alhamdulillah menteri Purbaya membuat masyarakat rakyat Indonesia senang karena buat kebaikan semoga selalu dilindungi sehat maju terus,alhamdulillah buat masyarakat rakyat indonesia senang baik moga selalu lindung sehat maju terus,positif,auto-labeled
2025-10-31T02:57:05Z,Purbaya Yudhi Sadewa,Gk habis pikir kok ada pihak jowi.. emang siapa jowi.. kan presidenna prabowo..,habis pikir kok pihak jowi memang jowi presidenna,negatif,auto-labeled
